userName,content,score,date,thumbsUpCount
U31884,aplikasi sempurna,4,2022-04-21T17:00:00,15
U37526,sangat recommended,4,2022-05-11T07:10:00,3
U84606,biasa aja tapi berguna,3,2022-10-21T18:30:00,2
U32971,aplikasi bagus,4,2022-04-25T11:35:00,11
U89842,biasa,3,2022-11-08T22:50:00,0
U49639,buruk sekali sering macet,1,2022-06-22T08:35:00,13
U22419,keren abis fiturnya lengkap,5,2022-03-19T20:15:00,3
U26786,keren sekali,4,2022-04-04T00:10:00,7
U75939,lemot sekali,1,2022-09-21T16:15:00,7
U1225,terbaik,5,2022-01-05T06:05:00,14
U27203,keren,5,2022-04-05T10:55:00,0
U98547,cukup oke tapi bisa ditingkatkan lagi,3,2022-12-09T04:15:00,3
U56730,ribet,1,2022-07-16T23:30:00,4
U57606,error,1,2022-07-20T00:30:00,16
U1438,transfer cepat dan mudah,4,2022-01-05T23:50:00,1
U44654,sangat lemot,2,2022-06-05T01:10:00,24
U27009,puas banget,4,2022-04-04T18:45:00,5
U13160,terbaik,4,2022-02-15T16:40:00,14
U59258,payah banget,2,2022-07-25T18:10:00,19
U50313,selalu error,1,2022-06-24T16:45:00,3
U30874,hebat sekali,5,2022-04-18T04:50:00,3
U86535,lambat tapi tampilannya keren,3,2022-10-28T11:15:00,2
U16654,tidak pernah error sangat lancar,4,2022-02-27T19:50:00,11
U30978,sangat bagus,5,2022-04-18T13:30:00,3
U1326,tidak pernah error sangat lancar,4,2022-01-05T14:30:00,3
U71074,sangat lambat,1,2022-09-04T18:50:00,19
U30526,aplikasi lancar,4,2022-04-16T23:50:00,6
U13705,fitur mantap,4,2022-02-17T14:05:00,11
U70639,error,1,2022-09-03T06:35:00,10
U6686,keren abis fiturnya lengkap,4,2022-01-24T05:10:00,13
U64032,kurang oke,1,2022-08-11T08:00:00,8
U10176,fitur bagus,4,2022-02-05T08:00:00,8
U43212,sangat payah,2,2022-05-31T01:00:00,20
U8915,mantap,4,2022-01-31T22:55:00,12
U83237,fitur lumayan,3,2022-10-17T00:25:00,2
U31134,mudah,4,2022-04-19T02:30:00,0
U43756,payah banget,1,2022-06-01T22:20:00,8
U7376,mantap banget,5,2022-01-26T14:40:00,9
U97648,bagus tapi kurang fitur,3,2022-12-06T01:20:00,2
U5717,aplikasi yang bagus,5,2022-01-20T20:25:00,7
U7657,fitur keren,5,2022-01-27T14:05:00,3
U32515,puas banget,5,2022-04-23T21:35:00,5
U20227,sangat cepat,5,2022-03-12T05:35:00,12
U14263,gak ada masalah,5,2022-02-19T12:35:00,4
U64329,hancur,2,2022-08-12T08:45:00,9
U94637,cepat tapi tampilannya jelek,3,2022-11-25T14:25:00,0
U66528,sangat mengecewakan bikin emosi,1,2022-08-20T00:00:00,23
U51004,ribet,2,2022-06-27T02:20:00,19
U25327,lancar banget,4,2022-03-29T22:35:00,7
U54441,payah banget,2,2022-07-09T00:45:00,1
U56649,sangat ribet,1,2022-07-16T16:45:00,3
U36781,sangat lancar,4,2022-05-08T17:05:00,15
U93196,cukup oke tapi bisa ditingkatkan lagi,3,2022-11-20T14:20:00,2
U29025,aplikasi ini sangat bagus dan mudah digunakan,4,2022-04-11T18:45:00,12
U85764,biasa,3,2022-10-25T19:00:00,3
U86916,keren tapi lambat,3,2022-10-29T19:00:00,3
U5348,sempurna sekali,4,2022-01-19T13:40:00,14
U63759,parah,2,2022-08-10T09:15:00,3
U73130,lambat sekali,1,2022-09-11T22:10:00,8
U527,aplikasi bagus,4,2022-01-02T19:55:00,11
U93606,aplikasi ini biasa aja,3,2022-11-22T00:30:00,3
U40304,sangat mengecewakan dan susah dipakai,1,2022-05-20T22:40:00,13
U55085,aplikasi parah,2,2022-07-11T06:25:00,11
U85649,bagus tapi kurang fitur,3,2022-10-25T09:25:00,3
U84241,aplikasi cukup oke,3,2022-10-20T12:05:00,0
U29186,sangat hebat,4,2022-04-12T08:10:00,7
U20150,keren banget,4,2022-03-11T23:10:00,14
U27120,aplikasi lancar,5,2022-04-05T04:00:00,5
U64001,kecewa banget,1,2022-08-11T05:25:00,23
U73332,lambat banget,2,2022-09-12T15:00:00,1
U36084,oke,4,2022-05-06T07:00:00,4
U9610,sangat berguna membantu sekali,4,2022-02-03T08:50:00,6
U69577,tampilannya buruk,2,2022-08-30T14:05:00,4
U48344,ribet,2,2022-06-17T20:40:00,9
U28466,sangat mantap,5,2022-04-09T20:10:00,3
U68785,banyak error,2,2022-08-27T20:05:00,17
U2020,oke,4,2022-01-08T00:20:00,4
U63954,jelek,2,2022-08-11T01:30:00,21
U8777,sangat hebat,5,2022-01-31T11:25:00,1
U1254,sempurna,5,2022-01-05T08:30:00,4
U89422,mantap tapi kadang error,3,2022-11-07T11:50:00,2
U47077,sama sekali tidak bagus,1,2022-06-13T11:05:00,10
U23330,fitur bagus,4,2022-03-23T00:10:00,6
U62553,kecewa,2,2022-08-06T04:45:00,4
U6801,mantap,4,2022-01-24T14:45:00,1
U12876,aplikasi sempurna,5,2022-02-14T17:00:00,9
U77949,jelek sekali,2,2022-09-28T15:45:00,1
U3422,bintang lima untuk aplikasi ini,4,2022-01-12T21:10:00,15
U19901,mantap banget,5,2022-03-11T02:25:00,14
U87859,keren tapi lambat,3,2022-11-02T01:35:00,1
U79834,sangat mengecewakan dan susah dipakai,1,2022-10-05T04:50:00,0
U4563,oke banget lancar dan cepat,5,2022-01-16T20:15:00,8
U8851,sempurna sekali,5,2022-01-31T17:35:00,10
U75906,aplikasi yang jelek,2,2022-09-21T13:30:00,11
U24944,memuaskan,4,2022-03-28T14:40:00,4
U53181,kecewa,2,2022-07-04T15:45:00,14
U83796,aplikasi ini biasa aja,3,2022-10-18T23:00:00,0
U15277,aplikasi keren,5,2022-02-23T01:05:00,11
U89221,b aja,3,2022-11-06T19:05:00,2
U72046,pelayanan buruk,2,2022-09-08T03:50:00,23
U27742,tidak lambat,5,2022-04-07T07:50:00,14
U60799,selalu error sangat lambat,1,2022-07-31T02:35:00,7
U83752,oke lah,3,2022-10-18T19:20:00,1
U58142,pelayanan jelek,2,2022-07-21T21:10:00,1
U52883,sampah sekali,1,2022-07-03T14:55:00,2
U74970,kecewa banget,2,2022-09-18T07:30:00,22
U78759,saya sangat kecewa dengan aplikasi ini,2,2022-10-01T11:15:00,14
U82052,lumayan,3,2022-10-12T21:40:00,5
U45778,payah banget,1,2022-06-08T22:50:00,8
U87002,aplikasi lumayan,3,2022-10-30T02:10:00,1
U11182,fitur bagus,4,2022-02-08T19:50:00,4
U36019,bagus sekali,4,2022-05-06T01:35:00,15
U56819,jelek sekali,2,2022-07-17T06:55:00,10
U43814,jelek sekali,2,2022-06-02T03:10:00,22
U17913,pelayanan memuaskan,5,2022-03-04T04:45:00,14
U63300,kurang sempurna,1,2022-08-08T19:00:00,18
U89668,aplikasi ini biasa aja,3,2022-11-08T08:20:00,5
U67466,parah,2,2022-08-23T06:10:00,14
U35077,aplikasi bagus,4,2022-05-02T19:05:00,9
U78671,sangat hancur,2,2022-10-01T03:55:00,20
U85056,ya gitu deh,3,2022-10-23T08:00:00,4
U31410,bagus banget aplikasinya lancar,4,2022-04-20T01:30:00,6
U61500,sama sekali tidak bagus,2,2022-08-02T13:00:00,0
U30292,fitur keren,4,2022-04-16T04:20:00,4
U79127,lambat banget,1,2022-10-02T17:55:00,21
U29722,mantap,4,2022-04-14T04:50:00,13
U70454,sering macet,1,2022-09-02T15:10:00,16
U2653,sangat recommended,4,2022-01-10T05:05:00,4
U51248,error,2,2022-06-27T22:40:00,23
U98722,keren tapi lambat,3,2022-12-09T18:50:00,2
U96810,kurang memuaskan tapi masih bisa dipakai,3,2022-12-03T03:30:00,2
U63064,sangat jelek,2,2022-08-07T23:20:00,16
U13493,tidak ribet,4,2022-02-16T20:25:00,10
U44450,aplikasi buruk,2,2022-06-04T08:10:00,23
U25253,top deh pokoknya bagus,5,2022-03-29T16:25:00,3
U58744,fitur payah,2,2022-07-23T23:20:00,10
U34839,luar biasa aplikasinya mantap sekali,4,2022-05-01T23:15:00,0
U37018,sempurna sekali,4,2022-05-09T12:50:00,5
U91200,biasa aja tapi berguna,3,2022-11-13T16:00:00,5
U63220,sangat mengecewakan bikin emosi,2,2022-08-08T12:20:00,13
U39273,sangat recommended,5,2022-05-17T08:45:00,3
U9941,tidak jelek,5,2022-02-04T12:25:00,7
U99592,jelek tapi masih bisa dipakai,3,2022-12-12T19:20:00,5
U39862,sangat hebat,4,2022-05-19T09:50:00,13
U10723,mudah banget,4,2022-02-07T05:35:00,1
U5958,top,4,2022-01-21T16:30:00,10
U45619,tidak bagus,2,2022-06-08T09:35:00,19
U74901,aplikasi lemot,1,2022-09-18T01:45:00,2
U11301,memuaskan sekali,4,2022-02-09T05:45:00,15
U67974,kurang keren,2,2022-08-25T00:30:00,19
U12341,yang terbaik,5,2022-02-12T20:25:00,13
U61409,lemot,2,2022-08-02T05:25:00,3
U99993,ya begitulah biasa aja,3,2022-12-14T04:45:00,5
U9171,top markotop,5,2022-02-01T20:15:00,15
U93741,fitur biasa,3,2022-11-22T11:45:00,0
U28567,sangat sempurna,4,2022-04-10T04:35:00,5
U15078,puas pakai aplikasi ini mantap,4,2022-02-22T08:30:00,15
U54227,sangat jelek,1,2022-07-08T06:55:00,24
U58084,sangat jelek,1,2022-07-21T16:20:00,10
U22924,cepat,4,2022-03-21T14:20:00,14
U63042,sering error,1,2022-08-07T21:30:00,7
U53382,kurang lancar,2,2022-07-05T08:30:00,1
U20837,cepat,5,2022-03-14T08:25:00,12
U20382,sangat mantap,5,2022-03-12T18:30:00,1
U61505,kecewa,1,2022-08-02T13:25:00,14
U26174,aplikasi ini keren,4,2022-04-01T21:10:00,11
U81645,cukup lah,3,2022-10-11T11:45:00,2
U28338,aplikasi keren,5,2022-04-09T09:30:00,12
U90546,biasa aja tapi berguna,3,2022-11-11T09:30:00,4
U85789,aplikasi ini biasa aja,3,2022-10-25T21:05:00,2
U27165,bagus banget aplikasinya lancar,4,2022-04-05T07:45:00,8
U46832,tidak keren,1,2022-06-12T14:40:00,12
U45398,gagal,2,2022-06-07T15:10:00,4
U66377,susah,2,2022-08-19T11:25:00,15
U52469,tidak bagus,2,2022-07-02T04:25:00,20
U55970,aplikasi parah,1,2022-07-14T08:10:00,14
U47081,tidak memuaskan,1,2022-06-13T11:25:00,1
U44733,pelayanan buruk,1,2022-06-05T07:45:00,19
U55654,aplikasi lambat,1,2022-07-13T05:50:00,7
U7042,aplikasi yang bagus,5,2022-01-25T10:50:00,0
U37115,mantap jiwa aplikasinya sempurna,4,2022-05-09T20:55:00,1
U51365,jangan download aplikasinya jelek,2,2022-06-28T08:25:00,24
U96364,ya begitulah biasa aja,3,2022-12-01T14:20:00,2
U68554,tidak sempurna,2,2022-08-27T00:50:00,14
U68539,kurang puas,1,2022-08-26T23:35:00,24
U38002,bagus,5,2022-05-12T22:50:00,11
U42257,error,1,2022-05-27T17:25:00,25
U79570,gak keren,2,2022-10-04T06:50:00,0
U36196,sangat hebat,5,2022-05-06T16:20:00,2
U5642,tidak ada masalah,4,2022-01-20T14:10:00,0
U33921,sangat berguna membantu sekali,5,2022-04-28T18:45:00,5
U84021,cukup oke,3,2022-10-19T17:45:00,5
U31281,aplikasi ini bagus,4,2022-04-19T14:45:00,2
U43206,sangat mengecewakan dan susah dipakai,2,2022-05-31T00:30:00,25
U6665,fitur mantap,4,2022-01-24T03:25:00,11
U51861,pelayanan jelek,2,2022-06-30T01:45:00,14
U99335,bagus tapi sering lemot,3,2022-12-11T21:55:00,3
U93562,tampilannya bagus tapi fiturnya kurang,3,2022-11-21T20:50:00,0
U32882,suka,5,2022-04-25T04:10:00,3
U24968,aplikasi terbaik,4,2022-03-28T16:40:00,10
U24571,top deh pokoknya bagus,4,2022-03-27T07:35:00,0
U72807,sering macet,2,2022-09-10T19:15:00,24
U91424,standar saja,3,2022-11-14T10:40:00,3
U57439,kecewa,2,2022-07-19T10:35:00,5
U95142,cukup oke,3,2022-11-27T08:30:00,1
U4695,saya suka aplikasi ini bagus,5,2022-01-17T07:15:00,2
U87574,aplikasi cukup oke,3,2022-11-01T01:50:00,3
U24939,tidak jelek,4,2022-03-28T14:15:00,7
U21132,terbaik,5,2022-03-15T09:00:00,11
U63541,aplikasi ini buruk,1,2022-08-09T15:05:00,19
U34041,tampilannya bagus fiturnya lengkap,5,2022-04-29T04:45:00,8
U66716,kurang memuaskan,1,2022-08-20T15:40:00,8
U58529,tidak hebat,2,2022-07-23T05:25:00,17
U29680,saya suka aplikasi ini bagus,4,2022-04-14T01:20:00,0
U51562,tampilannya buruk,1,2022-06-29T00:50:00,0
U25038,sama sekali tidak buruk,4,2022-03-28T22:30:00,9
U20021,tampilannya mantap,5,2022-03-11T12:25:00,10
U39023,tidak pernah error,4,2022-05-16T11:55:00,1
U1729,aplikasi terbaik yang pernah saya pakai,5,2022-01-07T00:05:00,10
U6684,sangat mudah,4,2022-01-24T05:00:00,3
U2419,tidak pernah error sangat lancar,5,2022-01-09T09:35:00,9
U27054,luar biasa aplikasinya mantap sekali,5,2022-04-04T22:30:00,6
U93910,sering error tapi fiturnya bagus,3,2022-11-23T01:50:00,1
U84449,cukup lah,3,2022-10-21T05:25:00,4
U76239,aplikasi lemot,2,2022-09-22T17:15:00,7
U50030,aplikasi error,2,2022-06-23T17:10:00,8
U87368,tidak bagus namun lancar di pake,3,2022-10-31T08:40:00,3
U29769,aplikasi sempurna,5,2022-04-14T08:45:00,9
U35138,aplikasi yang bagus,4,2022-05-03T00:10:00,1
U32219,aplikasi memuaskan,5,2022-04-22T20:55:00,6
U22455,top deh pokoknya bagus,5,2022-03-19T23:15:00,11
U36044,gak error,5,2022-05-06T03:40:00,0
U90328,ya begitulah biasa aja,3,2022-11-10T15:20:00,3
U56552,kurang keren,2,2022-07-16T08:40:00,4
U56086,tidak bagus,1,2022-07-14T17:50:00,19
U44958,selalu gagal,2,2022-06-06T02:30:00,22
U36465,tidak ribet,4,2022-05-07T14:45:00,7
U91063,aplikasi standar,3,2022-11-13T04:35:00,4
U41210,payah aplikasinya lemot banget,2,2022-05-24T02:10:00,4
U39589,sangat memuaskan,5,2022-05-18T11:05:00,8
U75363,sangat buruk,2,2022-09-19T16:15:00,18
U70237,aplikasi ini sangat jelek dan lambat,2,2022-09-01T21:05:00,17
U13515,keren sekali,5,2022-02-16T22:15:00,14
U22253,sangat mudah,5,2022-03-19T06:25:00,4
U7233,gak lemot,4,2022-01-26T02:45:00,3
U31602,fitur lengkap,4,2022-04-20T17:30:00,14
U96588,fitur standar,3,2022-12-02T09:00:00,5
U22923,puas banget,4,2022-03-21T14:15:00,2
U10451,mantap jiwa aplikasinya sempurna,4,2022-02-06T06:55:00,7
U73077,bukan aplikasi bagus,1,2022-09-11T17:45:00,11
U64262,sangat mengecewakan dan susah dipakai,1,2022-08-12T03:10:00,18
U88603,jelek tapi masih bisa dipakai,3,2022-11-04T15:35:00,3
U19726,lancar sekali,4,2022-03-10T11:50:00,10
U27659,top markotop,5,2022-04-07T00:55:00,15
U64493,kurang mantap,1,2022-08-12T22:25:00,1
U92329,biasa aja,3,2022-11-17T14:05:00,1
U34391,aplikasi memuaskan,4,2022-04-30T09:55:00,8
U47045,kurang lancar,1,2022-06-13T08:25:00,13
U13058,tampilannya bagus fiturnya lengkap,5,2022-02-15T08:10:00,2
U49471,aplikasi jelek,2,2022-06-21T18:35:00,9
U25645,sangat recommended,5,2022-03-31T01:05:00,5
U80361,fitur lengkap tapi lambat,3,2022-10-07T00:45:00,4
U72917,kurang mantap,1,2022-09-11T04:25:00,0
U68235,tidak puas,2,2022-08-25T22:15:00,17
U2116,mudah digunakan dan sangat berguna,5,2022-01-08T08:20:00,15
U57459,hancur sekali,2,2022-07-19T12:15:00,3
U32859,tidak pernah error,5,2022-04-25T02:15:00,3
U27342,puas banget,4,2022-04-05T22:30:00,1
U69616,kurang memuaskan,2,2022-08-30T17:20:00,0
U88666,aplikasi ini biasa saja tidak ada yang spesial,3,2022-11-04T20:50:00,4
U96714,tidak bagus namun lancar di pake,3,2022-12-02T19:30:00,3
U46637,kecewa,2,2022-06-11T22:25:00,14
U6132,aplikasi ini keren,4,2022-01-22T07:00:00,3
U64243,fitur buruk,1,2022-08-12T01:35:00,8
U99578,aplikasi biasa saja,3,2022-12-12T18:10:00,0
U82221,cukup oke,3,2022-10-13T11:45:00,2
U12366,puas,4,2022-02-12T22:30:00,4
U58105,kurang hebat,1,2022-07-21T18:05:00,5
U35242,lancar sekali,4,2022-05-03T08:50:00,1
U84146,lumayan lah untuk ukuran aplikasi gratis,3,2022-10-20T04:10:00,3
U99053,kurang memuaskan tapi masih bisa dipakai,3,2022-12-10T22:25:00,4
U51125,aplikasi lambat,1,2022-06-27T12:25:00,9
U20861,tidak lemot,4,2022-03-14T10:25:00,6
U18159,sama sekali tidak buruk,5,2022-03-05T01:15:00,4
U40306,lambat,1,2022-05-20T22:50:00,2
U86950,aplikasi ini biasa saja tidak ada yang spesial,3,2022-10-29T21:50:00,1
U39872,lancar,5,2022-05-19T10:40:00,8
U48973,kecewa,2,2022-06-20T01:05:00,14
U90344,standar,3,2022-11-10T16:40:00,5
U59529,kecewa,2,2022-07-26T16:45:00,4
U54073,aplikasi jelek,1,2022-07-07T18:05:00,24
U68548,jelek sekali,2,2022-08-27T00:20:00,16
U9170,aplikasi ini sangat bagus dan mudah digunakan,4,2022-02-01T20:10:00,4
U16954,gak lemot,5,2022-02-28T20:50:00,3
U52579,pelayanan lambat,1,2022-07-02T13:35:00,22
U82567,keren tapi berat,3,2022-10-14T16:35:00,2
U2031,pelayanan bagus,5,2022-01-08T01:15:00,1
U72899,kurang lancar,1,2022-09-11T02:55:00,14
U96529,biasa saja,3,2022-12-02T04:05:00,5
U54366,sangat susah,1,2022-07-08T18:30:00,14
U29971,sangat sempurna,4,2022-04-15T01:35:00,13
U59166,jelek banget aplikasinya error terus,1,2022-07-25T10:30:00,2
U20737,bintang lima untuk aplikasi ini,5,2022-03-14T00:05:00,7
U39616,aplikasi keren,5,2022-05-18T13:20:00,5
U39286,cepat sekali,4,2022-05-17T09:50:00,14
U29066,luar biasa aplikasinya mantap sekali,4,2022-04-11T22:10:00,15
U11573,aplikasi sempurna,4,2022-02-10T04:25:00,3
U4868,yang terbaik,5,2022-01-17T21:40:00,12
U63591,parah banget,2,2022-08-09T19:15:00,5
U45964,tidak keren,1,2022-06-09T14:20:00,9
U91503,aplikasi standar,3,2022-11-14T17:15:00,3
U91174,bagus tapi kurang fitur,3,2022-11-13T13:50:00,0
U9065,tidak pernah error sangat lancar,5,2022-02-01T11:25:00,6
U37895,bintang lima untuk aplikasi ini,5,2022-05-12T13:55:00,1
U4681,oke banget lancar dan cepat,5,2022-01-17T06:05:00,8
U51409,tidak hebat,1,2022-06-28T12:05:00,12
U70853,tidak mantap,2,2022-09-04T00:25:00,20
U15267,sangat lancar,5,2022-02-23T00:15:00,12
U31687,sangat oke,5,2022-04-21T00:35:00,10
U20927,tidak lemot,4,2022-03-14T15:55:00,2
U42444,aplikasi lambat,2,2022-05-28T09:00:00,14
U76169,aplikasi lemot,1,2022-09-22T11:25:00,0
U56009,tidak memuaskan,2,2022-07-14T11:25:00,14
U98498,tampilannya bagus tapi fiturnya kurang,3,2022-12-09T00:10:00,3
U68043,parah banget,2,2022-08-25T06:15:00,13
U89371,aplikasi ini biasa saja tidak ada yang spesial,3,2022-11-07T07:35:00,5
U94219,tidak ada yang istimewa dari aplikasi ini,3,2022-11-24T03:35:00,1
U9321,fitur lengkap,4,2022-02-02T08:45:00,13
U30348,tampilannya bagus,5,2022-04-16T09:00:00,5
U36719,tampilannya mantap,4,2022-05-08T11:55:00,12
U89909,biasa aja,3,2022-11-09T04:25:00,4
U93843,lambat tapi tampilannya keren,3,2022-11-22T20:15:00,0
U86704,bagus tapi kurang fitur,3,2022-10-29T01:20:00,0
U51828,tidak bagus,1,2022-06-29T23:00:00,11
U24051,gak ada masalah,4,2022-03-25T12:15:00,12
U64029,tidak puas,1,2022-08-11T07:45:00,14
U1443,aplikasi ini bagus,4,2022-01-06T00:15:00,15
U53899,sangat susah,1,2022-07-07T03:35:00,11
U82952,ada kelebihan ada kekurangan,3,2022-10-16T00:40:00,1
U37758,aplikasi hebat,5,2022-05-12T02:30:00,2
U7025,gak jelek,5,2022-01-25T09:25:00,7
U54503,aplikasi ini jelek,2,2022-07-09T05:55:00,17
U30687,tanpa masalah,5,2022-04-17T13:15:00,10
U44505,kurang mantap,2,2022-06-04T12:45:00,5
U86076,bagus sih tapi kadang error,3,2022-10-26T21:00:00,4
U95325,lambat tapi tampilannya keren,3,2022-11-27T23:45:00,4
U97411,fitur standar,3,2022-12-05T05:35:00,0
U85263,jelek tapi masih bisa dipakai,3,2022-10-24T01:15:00,3
U13620,oke banget,4,2022-02-17T07:00:00,10
U41230,tidak lancar,2,2022-05-24T03:50:00,13
U52191,tidak hebat,2,2022-07-01T05:15:00,5
U31858,cepat,4,2022-04-21T14:50:00,7
U51839,selalu macet,1,2022-06-29T23:55:00,20
U6050,tidak buruk,4,2022-01-22T00:10:00,6
U17258,tampilannya bagus fiturnya lengkap,4,2022-03-01T22:10:00,11
U65270,hancur sekali,2,2022-08-15T15:10:00,14
U3333,sangat hebat,4,2022-01-12T13:45:00,5
U99893,ya gitu deh,3,2022-12-13T20:25:00,5
U93607,biasa aja,3,2022-11-22T00:35:00,4
U57802,lambat sekali,2,2022-07-20T16:50:00,21
U19539,bagus sekali,4,2022-03-09T20:15:00,2
U76848,tidak sempurna,2,2022-09-24T20:00:00,3
U44415,selalu error,1,2022-06-04T05:15:00,0
U35356,pelayanan bagus,4,2022-05-03T18:20:00,12
U8640,suka,4,2022-01-31T00:00:00,12
U67732,sering error,2,2022-08-24T04:20:00,20
U66422,aplikasi error,2,2022-08-19T15:10:00,22
U30569,sangat hebat,5,2022-04-17T03:25:00,0
U28192,top markotop,5,2022-04-08T21:20:00,2
U28013,hebat,5,2022-04-08T06:25:00,4
U93554,biasa aja,3,2022-11-21T20:10:00,1
U58094,jelek banget,1,2022-07-21T17:10:00,20
U51621,susah banget,1,2022-06-29T05:45:00,21
U52751,aplikasi parah,2,2022-07-03T03:55:00,5
U85709,biasa saja,3,2022-10-25T14:25:00,5
U51525,aplikasi jelek,1,2022-06-28T21:45:00,6
U82723,kurang memuaskan tapi masih bisa dipakai,3,2022-10-15T05:35:00,2
U45016,pelayanan buruk,1,2022-06-06T07:20:00,17
U85980,aplikasi cukup oke,3,2022-10-26T13:00:00,2
U3166,keren,4,2022-01-11T23:50:00,7
U59599,kurang oke,1,2022-07-26T22:35:00,25
U75452,tidak lancar,1,2022-09-19T23:40:00,14
U20365,sangat hebat,4,2022-03-12T17:05:00,2
U75071,susah digunakan dan sering error,2,2022-09-18T15:55:00,17
U41767,sangat parah,2,2022-05-26T00:35:00,0
U342,aplikasi bagus,5,2022-01-02T04:30:00,3
U25241,gak ada masalah,5,2022-03-29T15:25:00,2
U72089,aplikasi ini buruk,1,2022-09-08T07:25:00,13
U13935,top,4,2022-02-18T09:15:00,7
U83656,biasa aja tapi berguna,3,2022-10-18T11:20:00,1
U94416,biasa aja tapi berguna,3,2022-11-24T20:00:00,3
U42389,ribet,2,2022-05-28T04:25:00,8
U15346,gak ribet,5,2022-02-23T06:50:00,6
U91755,aplikasi standar,3,2022-11-15T14:15:00,0
U30020,tidak pernah error,4,2022-04-15T05:40:00,11
U36062,bagus,5,2022-05-06T05:10:00,15
U71339,susah,2,2022-09-05T16:55:00,12
U14420,aplikasi ini bagus,4,2022-02-20T01:40:00,2
U77552,sangat mengecewakan dan susah dipakai,1,2022-09-27T06:40:00,23
U82804,aplikasi lumayan,3,2022-10-15T12:20:00,0
U36360,rekomendasi banget aplikasinya bagus,4,2022-05-07T06:00:00,8
U77370,aplikasi yang jelek,2,2022-09-26T15:30:00,8
U83322,sering error tapi fiturnya bagus,3,2022-10-17T07:30:00,1
U61472,saya benci aplikasi ini jelek,2,2022-08-02T10:40:00,13
U58031,sangat lambat,1,2022-07-21T11:55:00,21
U40229,buruk banget,2,2022-05-20T16:25:00,15
U4321,oke banget,5,2022-01-16T00:05:00,14
U12303,tidak lemot,4,2022-02-12T17:15:00,14
U95590,tidak jelek tapi tidak bagus juga,3,2022-11-28T21:50:00,0
U21782,cepat sekali,5,2022-03-17T15:10:00,13
U65757,gak lancar,2,2022-08-17T07:45:00,24
U97584,kurang memuaskan tapi masih bisa dipakai,3,2022-12-05T20:00:00,4
U65188,sampah,1,2022-08-15T08:20:00,0
U14858,aplikasi sangat bagus,5,2022-02-21T14:10:00,1
U1026,aplikasi terbaik yang pernah saya pakai,4,2022-01-04T13:30:00,9
U39646,tampilannya bagus fiturnya lengkap,4,2022-05-18T15:50:00,3
U72286,sangat jelek,2,2022-09-08T23:50:00,3
U88850,sering error tapi fiturnya bagus,3,2022-11-05T12:10:00,1
U17888,fitur bagus,4,2022-03-04T02:40:00,4
U2664,aplikasi yang bagus,5,2022-01-10T06:00:00,10
U88927,sering error tapi fiturnya bagus,3,2022-11-05T18:35:00,3
U46365,selalu error sangat lambat,1,2022-06-10T23:45:00,7
U94160,fitur standar,3,2022-11-23T22:40:00,4
U4590,aplikasi ini sangat bagus dan mudah digunakan,4,2022-01-16T22:30:00,11
U93388,so so,3,2022-11-21T06:20:00,0
U91724,satu sisi bagus satu sisi jelek,3,2022-11-15T11:40:00,5
U10455,bagus banget,4,2022-02-06T07:15:00,5
U41175,aplikasi error,1,2022-05-23T23:15:00,15
U20773,oke banget lancar dan cepat,4,2022-03-14T03:05:00,1
U59345,sama sekali tidak bagus,1,2022-07-26T01:25:00,7
U96232,satu sisi bagus satu sisi jelek,3,2022-12-01T03:20:00,3
U62970,hancur sekali,2,2022-08-07T15:30:00,5
U83376,jelek tapi cepat,3,2022-10-17T12:00:00,4
U86676,fitur standar,3,2022-10-28T23:00:00,4
U20918,tidak lemot,4,2022-03-14T15:10:00,5
U34812,sangat recommended,5,2022-05-01T21:00:00,5
U66313,aplikasi sampah,1,2022-08-19T06:05:00,23
U15650,sangat mudah,5,2022-02-24T08:10:00,11
U40941,sangat kecewa,2,2022-05-23T03:45:00,24
U78773,selalu error sangat lambat,1,2022-10-01T12:25:00,15
U39151,tampilannya bagus,4,2022-05-16T22:35:00,14
U30898,sangat keren,4,2022-04-18T06:50:00,0
U27618,hebat,4,2022-04-06T21:30:00,3
U68639,fitur payah,1,2022-08-27T07:55:00,0
U62459,pelayanan lambat,2,2022-08-05T20:55:00,16
U71993,buruk banget,1,2022-09-07T23:25:00,2
U46692,tidak recommended,2,2022-06-12T03:00:00,19
U9672,bagus banget,5,2022-02-03T14:00:00,8
U536,sempurna sekali,5,2022-01-02T20:40:00,7
U52703,bukan aplikasi bagus,1,2022-07-02T23:55:00,16
U80423,ada kelebihan ada kekurangan,3,2022-10-07T05:55:00,2
U8028,sangat puas,5,2022-01-28T21:00:00,11
U86653,fitur biasa,3,2022-10-28T21:05:00,0
